model,provider,context,quality,price,speed,latency,scraped_at
"Claude Opus 5 (Adaptive Reasoning, Max Effort)",Anthropic,1m,60.69,20.0,60.5112315679572,36.508881787,2026-07-29
"Claude Opus 5 (Adaptive Reasoning, Xhigh Effort)",Anthropic,1m,60.07,20.0,54.3474343055811,22.356700934,2026-07-29
"Claude Fable 5 (Adaptive Reasoning, Max Effort, Opus 4.8 Fallback)",Anthropic,1m,59.86,40.0,71.2592004082625,74.8373005799999,2026-07-29
GPT-5.6 Sol (max),OpenAI,1m,58.89,23.75,84.8937940113885,73.506412277,2026-07-29
"Claude Opus 5 (Adaptive Reasoning, High Effort)",Anthropic,1m,58.86,20.0,57.3406845179802,14.5603670285,2026-07-29
GPT-5.6 Sol (xhigh),OpenAI,1m,57.65,23.75,84.5364744570074,35.383748182,2026-07-29
Kimi K3,Kimi,1m,57.11,12.0,32.524819759916,116.323496534,2026-07-29
"Claude Opus 5 (Adaptive Reasoning, Medium Effort)",Anthropic,1m,56.28,20.0,56.2991500247656,9.5047588845,2026-07-29
GPT-5.6 Sol (high),OpenAI,1m,55.87,23.75,79.1971662850396,8.65077909000001,2026-07-29
"Claude Opus 4.8 (Adaptive Reasoning, Max Effort)",Anthropic,1m,55.69,20.0,61.1605513616979,37.4390479835,2026-07-29
GPT-5.6 Terra (max),OpenAI,1m,54.95,11.875,156.928895084879,134.131803394,2026-07-29
Grok 4.5 (high),SpaceXAI,500k,53.83,5.0,59.2474937739909,10.8482444195,2026-07-29
GPT-5.6 Sol (medium),OpenAI,1m,53.59,23.75,82.6544391248803,5.549475227,2026-07-29
"Claude Sonnet 5 (Adaptive Reasoning, Max Effort)",Anthropic,1m,53.35,8.0,85.307947950018,109.7623943225,2026-07-29
GPT-5.6 Terra (xhigh),OpenAI,1m,51.6,11.875,135.67757441076,8.035334759,2026-07-29
GPT-5.6 Luna (max),OpenAI,1m,51.24,4.75,220.056611567835,82.737005298,2026-07-29
GLM-5.2 (max),Z AI,205k,51.09,2.408,216.041064987642,1.423547783,2026-07-29
Muse Spark 1.1 (xhigh),Meta,1m,50.62,3.5,136.579146787486,0.913132244499998,2026-07-29
"Claude Opus 5 (Adaptive Reasoning, Low Effort)",Anthropic,1m,50.61,20.0,56.8315112729989,3.011178922,2026-07-29
Gemini 3.5 Flash (high),Google,1m,50.2,7.125,263.532598061091,12.679927934,2026-07-29
Gemini 3.6 Flash (high),Google,1m,50.07,6.0,255.036267779977,12.249479493,2026-07-29
GPT-5.6 Sol (low),OpenAI,1m,49.44,23.75,76.4623755948256,2.49499765900003,2026-07-29
GPT-5.6 Luna (xhigh),OpenAI,1m,49.07,4.75,202.830278494868,25.883660196,2026-07-29
GPT-5.6 Terra (high),OpenAI,1m,48.95,11.875,129.704068553492,3.25764086300001,2026-07-29
Gemini 3.1 Pro Preview,Google,1m,46.46,9.5,146.52856944966,26.1350973315,2026-07-29
GPT-5.6 Luna (high),OpenAI,1m,46.06,4.75,207.065889133075,7.452167102,2026-07-29
Qwen3.7 Max,Alibaba,991k,45.99,3.125,52.4186889954051,1.381737627,2026-07-29
GPT-5.6 Terra (medium),OpenAI,1m,45.57,11.875,132.756044234384,1.58864528999999,2026-07-29
Gemini 3.5 Flash (medium),Google,1m,45.38,7.125,272.873376237284,12.365133015,2026-07-29
MiniMax-M3,MiniMax,1m,44.44,0.9724999999999999,367.756884985297,0.90568984650001,2026-07-29
"DeepSeek V4 Pro (Reasoning, Max Effort)",DeepSeek,1m,44.27,0.76125,71.8068231425651,0.926629960999986,2026-07-29
GPT-5.3 Codex (xhigh),OpenAI,400k,44.27,10.9375,142.978137343008,58.389375988,2026-07-29
"DeepSeek V4 Pro (Reasoning, High Effort)",DeepSeek,66k,43.11,0.76125,71.2956703621138,0.953601403500017,2026-07-29
"Claude Opus 4.7 (Non-reasoning, High Effort)",Anthropic,1m,42.68,20.0,54.7647735401048,1.71572672149999,2026-07-29
MiMo-V2.5-Pro,Xiaomi,1m,42.24,0.76125,70.7885143408724,2.01410613650001,2026-07-29
Kimi K2.7 Code,Kimi,256k,41.95,2.81,51.1968699842933,0.607588395999997,2026-07-29
"Claude Sonnet 5 (Non-reasoning, High Effort)",Anthropic,1m,41.73,8.0,74.0321054941725,0.879729821999994,2026-07-29
Hy3,Tencent,262k,41.23,0.4324,70.6504579970704,1.05005604899999,2026-07-29
GPT-5.6 Sol (Non-reasoning),OpenAI,1m,41.2,23.75,76.9239214664386,0.880159555999967,2026-07-29
Nex-N2-Pro,Nex AGI,262k,40.96,2.0,142.452113236939,0.898586566000006,2026-07-29
Inkling (xhigh),Thinking Machines,262k,40.74,3.9775,85.5702617417481,2.16760024550002,2026-07-29
GPT-5.6 Terra (low),OpenAI,1m,40.47,11.875,126.25911003756,1.27179502499999,2026-07-29
"DeepSeek V4 Flash (Reasoning, Max Effort)",DeepSeek,1m,40.28,0.1575,38.6753452396986,0.921491108000005,2026-07-29
Qwen3.6 Plus,Alibaba,1m,39.56,2.375,52.7862583425169,1.64789497649999,2026-07-29
Qwen3.7 Plus,Alibaba,1m,38.98,1.3000000000000003,52.3630107025688,1.98187371949998,2026-07-29
Agnes 2.5 Pro Alpha,Sapiens AI,1m,38.79,0.7875000000000001,124.425593544009,1.22842941350001,2026-07-29
GPT-5.6 Luna (medium),OpenAI,1m,38.05,4.75,197.761782104198,2.51756573899999,2026-07-29
Nemotron 3 Ultra 550B A55B (Reasoning),NVIDIA,262k,37.76,0.9025000000000001,474.888312334427,0.642983483499989,2026-07-29
"DeepSeek V4 Flash (Reasoning, High Effort)",DeepSeek,1m,37.46,0.1575,38.8202050794102,0.789843431000002,2026-07-29
MiMo-V2.5,Xiaomi,1m,37.2,0.24500000000000002,71.7740001985549,0.506082813500001,2026-07-29
Qwen3.6 27B (Reasoning),Alibaba,262k,37.05,2.4,467.358450912591,0.258624482499996,2026-07-29
Gemini 3.5 Flash-Lite,Google,1m,36.48,1.95,402.373619553336,7.3165464525,2026-07-29
Grok 4.3 (medium),SpaceXAI,524k,36.0,2.1875,244.286215266489,11.5509905335,2026-07-29
Grok 4.3 (low),SpaceXAI,524k,35.44,2.1875,232.401745948461,4.32676989299999,2026-07-29
Gemini 3.5 Flash (minimal),Google,1m,34.91,7.125,256.92663096041,0.790856697000038,2026-07-29
Kimi K2.6 (Non-reasoning),Kimi,262k,34.58,2.7424999999999997,53.234792289309,0.964290404499991,2026-07-29
"Claude Sonnet 4.6 (Non-reasoning, Low Effort)",Anthropic,1m,34.26,12.0,57.9472053926138,1.2629343295,2026-07-29
GLM-5.2 (Non-reasoning),Z AI,432k,34.05,3.3749999999999996,276.746675403276,0.679469744999991,2026-07-29
GPT-5.6 Terra (Non-reasoning),OpenAI,1m,33.97,11.875,131.412756504731,0.671192651999945,2026-07-29
KAT Coder Pro V2,KwaiKAT,256k,33.69,0.9749999999999999,104.294662852588,1.36983928650002,2026-07-29
Qwen3.5 397B A17B (Reasoning),Alibaba,262k,33.68,1.8524999999999998,101.165479579005,1.23179784150004,2026-07-29
Hy3-preview (Reasoning),Tencent,256k,33.58,0.21150000000000002,165.531653041395,1.97176555600001,2026-07-29
GPT-5.6 Luna (low),OpenAI,1m,33.26,4.75,198.857170726472,1.60343700300001,2026-07-29
Qwen3.5 122B A10B (Reasoning),Alibaba,262k,32.28,1.625,44.1307356855808,1.34222848950003,2026-07-29
Qwen3.5 397B A17B (Non-reasoning),Alibaba,262k,31.98,1.93375,17.9278409923464,119.176722971,2026-07-29
Qwen3.6 35B A3B (Reasoning),Alibaba,229k,31.65,0.7499999999999999,134.877014182561,0.401320515999998,2026-07-29
DeepSeek V4 Pro (Non-reasoning),DeepSeek,1m,31.22,0.76125,68.6243696208617,1.04132420149998,2026-07-29
Qwen3.5 Omni Plus,Alibaba,256k,30.64,3.6999999999999997,55.2506835509153,1.25394400950001,2026-07-29
Ring-2.6-1T,InclusionAI,262k,30.57,1.95,135.184392708802,1.81072524550001,2026-07-29
Qwen3.6 27B (Non-reasoning),Alibaba,131k,30.46,2.4,471.27826862311,0.280699639499992,2026-07-29
o3,OpenAI,200k,30.4,6.5,121.789480844963,15.850709789,2026-07-29
Step 3.7 Flash,StepFun,256k,30.27,0.9125,413.546975043316,0.703480924999994,2026-07-29
Mistral Medium 3.5,Mistral,262k,29.95,6.0,80.1702563849018,0.600091003000003,2026-07-29
Claude 4.5 Haiku (Reasoning),Anthropic,200k,29.58,4.0,140.703307054645,11.2587755585,2026-07-29
Gemma 4 31B (Reasoning),Google,262k,29.35,0.2925,33.0550396783214,0.529212408000006,2026-07-29
DeepSeek V4 Flash (Non-reasoning),DeepSeek,1m,28.65,0.24500000000000002,126.092280921227,0.812333390500043,2026-07-29
MiMo-V2.5-Pro (Non-reasoning),Xiaomi,66k,27.86,0.76125,69.1516286651938,2.28784066099999,2026-07-29
Qwen3.5 122B A10B (Non-reasoning),Alibaba,262k,27.6,1.8724999999999998,42.8805494194158,1.064865304,2026-07-29
GPT-5.6 Luna (Non-reasoning),OpenAI,1m,26.56,4.75,200.206163009582,0.650028484000018,2026-07-29
Hy3-preview (Non-reasoning),Tencent,328k,26.1,0.21150000000000002,180.594941866179,2.06923968800001,2026-07-29
Step 3.5 Flash 2603,StepFun,256k,26.0,0.24999999999999997,292.585195073767,0.808402496500036,2026-07-29
Gemini 2.5 Pro,Google,1m,25.82,7.8125,120.998323851371,23.392272955,2026-07-29
Gemma 4 26B A4B (Reasoning),Google,1m,25.69,0.24999999999999997,85.0748743787098,0.463577371500009,2026-07-29
NVIDIA Nemotron 3 Super 120B A12B (Reasoning),NVIDIA,262k,25.41,0.6500000000000001,143.641361553086,0.801653546499999,2026-07-29
Gemini 3.1 Flash-Lite,Google,1m,25.04,1.1875,324.77428615923,5.422308613,2026-07-29
Grok 4.3 (Non-reasoning),SpaceXAI,524k,24.75,2.1875,219.838402619278,0.649224999500007,2026-07-29
Qwen3.6 35B A3B (Non-reasoning),Alibaba,262k,24.16,0.7499999999999999,120.390294054448,0.422971873999984,2026-07-29
Qwen3.5 35B A3B (Non-reasoning),Alibaba,262k,23.99,0.785,121.840111562013,0.332607317499992,2026-07-29
gpt-oss-120b (high),OpenAI,131k,23.83,0.115,44.9318552192604,0.826042916500015,2026-07-29
Claude 4.5 Haiku (Non-reasoning),Anthropic,200k,23.71,4.0,127.451223198893,1.09773028899999,2026-07-29
Gemma 4 12B (Reasoning),Google,262k,21.81,0.24999999999999997,126.405246923964,1.39119658000001,2026-07-29
Nova 2.0 Pro Preview (medium),Amazon,256k,21.77,7.8125,135.217338739275,19.6428227495,2026-07-29
Gemma 4 31B (Non-reasoning),Google,262k,21.77,0.3175,4.99246185404809,1.65196289600001,2026-07-29
Qwen3.5 9B (Reasoning),Alibaba,262k,21.44,0.13749999999999998,57.3742273076401,1.35249593100002,2026-07-29
Mercury 2,Inception,128k,21.43,0.625,1029.00626492369,4.14956498500004,2026-07-29
Qwen3 Coder Next,Alibaba,128k,21.11,0.6375000000000001,103.605706831588,0.664538971500008,2026-07-29
Gemma 4 26B A4B (Non-reasoning),Google,1m,20.1,0.2725,22.6878242789316,0.346360900000036,2026-07-29
Qwen3.5 4B (Reasoning),Alibaba,262k,20.09,0.12,35.1758882452238,0.382704670000066,2026-07-29
Nova 2.0 Pro Preview (low),Amazon,256k,19.61,7.8125,148.779060978152,3.9111131795,2026-07-29
Mistral Small 4 (Reasoning),Mistral,256k,19.56,0.48749999999999993,177.278072204496,0.549418710500003,2026-07-29
Nova 2.0 Lite (medium),Amazon,1m,19.0,1.95,201.844398550637,16.132101112,2026-07-29
Qwen3.5 Omni Flash,Alibaba,256k,18.99,0.6250000000000001,261.351014748712,0.96880926649996,2026-07-29
Nova 2.0 Lite (high),Amazon,1m,18.17,1.95,213.592004044941,14.4485547835,2026-07-29
Trinity Large Thinking,Arcee AI,262k,18.16,0.6925,176.753478670804,0.482963054000038,2026-07-29
Magistral Medium 1.2,Mistral,131k,17.87,4.25,46.5437490877191,0.557179327000028,2026-07-29
Nova 2.0 Lite (low),Amazon,1m,17.81,1.95,179.699204290891,4.96462299749999,2026-07-29
HyperNova 60B 2605,Multiverse Computing,131k,17.8,0.115,379.577788187191,0.779393032500025,2026-07-29
Qwen3 Next 80B A3B (Reasoning),Alibaba,262k,16.72,0.9374999999999999,142.584668755049,0.505013232500005,2026-07-29
